estimate,model
0.161879353694138,number of children in household aged 0-18
-0.0638532231448073,number of children in household aged 0-18
-0.0169268318058878,number of children in household aged 0-18
0.146186963016226,number of children in household aged 0-18
0.157699155053358,number of children in household aged 0-18
-0.226230233061855,number of children in household aged 0-18
0.109488352433099,number of children in household aged 0-18
0.287621644187515,number of children in household aged 0-18
0.111516331762196,number of children in household aged 0-18
-0.0446470139114216,number of children in household aged 0-18
0.267445782162555,number of children in household aged 0-18
0.252682367993957,number of children in household aged 0-18
0.0738703785368627,number of children in household aged 0-18
-0.0152414481421756,number of children in household aged 0-18
-0.064055358336049,number of children in household aged 0-18
0.231815599244584,number of children in household aged 0-18
0.274605907616814,number of children in household aged 0-18
-0.0205153731078077,number of children in household aged 0-18
0.267316713605319,number of children in household aged 0-18
0.111237797987301,number of children in household aged 0-18
0.301438499533773,number of children in household aged 0-18
0.125885618540677,number of children in household aged 0-18
-0.0070669832478342,number of children in household aged 0-18
0.0263572452828907,number of children in household aged 0-18
0.135112328172234,number of children in household aged 0-18
0.0849863416681039,number of children in household aged 0-18
0.00781797308453367,number of children in household aged 0-18
0.214963556665648,number of children in household aged 0-18
0.090367162521156,number of children in household aged 0-18
0.0497569207980703,number of children in household aged 0-18
0.0592183666874099,number of children in household aged 0-18
0.189377893912222,number of children in household aged 0-18
0.0914467163869852,number of children in household aged 0-18
0.105990204154855,number of children in household aged 0-18
-0.101306182565111,number of children in household aged 0-18
0.253837607877075,number of children in household aged 0-18
0.0693583836642381,number of children in household aged 0-18
0.197742700994202,number of children in household aged 0-18
0.154843418882612,number of children in household aged 0-18
0.11054448431196,number of children in household aged 0-18
0.000608463972983486,number of children in household aged 0-18
0.181400306965803,number of children in household aged 0-18
-0.0016149837186119,number of children in household aged 0-18
0.205826110360485,number of children in household aged 0-18
0.202910354962153,number of children in household aged 0-18
0.205121086651243,number of children in household aged 0-18
0.186482384866747,number of children in household aged 0-18
0.106124122637614,number of children in household aged 0-18
0.178970913610707,number of children in household aged 0-18
0.150168209449956,number of children in household aged 0-18
0.214868341651404,number of children in household aged 0-18
-0.0206785300852422,number of children in household aged 0-18
0.0627721096268918,number of children in household aged 0-18
0.177629799722293,number of children in household aged 0-18
-0.0148474355685136,number of children in household aged 0-18
0.261680449083819,number of children in household aged 0-18
-0.0117021472794768,number of children in household aged 0-18
0.0408710316403961,number of children in household aged 0-18
-0.102625317404209,number of children in household aged 0-18
0.0839364510260506,number of children in household aged 0-18
0.134224185926892,number of children in household aged 0-18
0.0852450959275251,number of children in household aged 0-18
0.196210782056171,number of children in household aged 0-18
-0.103291644561433,number of children in household aged 0-18
0.221725472754284,number of children in household aged 0-18
0.235977521782804,number of children in household aged 0-18
0.245854267286311,number of children in household aged 0-18
0.173732248520847,number of children in household aged 0-18
-0.161265474192664,number of children in household aged 0-18
0.323603586281861,number of children in household aged 0-18
0.18353843426661,number of children in household aged 0-18
0.213393153974309,number of children in household aged 0-18
-0.0219098885983099,number of children in household aged 0-18
0.10397568540952,number of children in household aged 0-18
0.214511385201744,number of children in household aged 0-18
0.406763854204599,number of children in household aged 0-18
0.169384922403693,number of children in household aged 0-18
0.159333920124754,number of children in household aged 0-18
0.109734685381403,number of children in household aged 0-18
-0.0969688318103521,number of children in household aged 0-18
-0.030303079915625,number of children in household aged 0-18
0.39497724752387,number of children in household aged 0-18
0.00225306859289719,number of children in household aged 0-18
0.0579750926654049,number of children in household aged 0-18
0.223369328999612,number of children in household aged 0-18
0.311173443323983,number of children in household aged 0-18
0.31859954668836,number of children in household aged 0-18
0.29302336109116,number of children in household aged 0-18
0.0205048845281252,number of children in household aged 0-18
0.0171241794011573,number of children in household aged 0-18
-0.169144597424357,number of children in household aged 0-18
0.0784808206551432,number of children in household aged 0-18
0.236022638290547,number of children in household aged 0-18
-0.0923417442605781,number of children in household aged 0-18
0.0841598066978534,number of children in household aged 0-18
0.35569448775845,number of children in household aged 0-18
0.32001633635492,number of children in household aged 0-18
0.075214710856713,number of children in household aged 0-18
0.285599103185143,number of children in household aged 0-18
-0.165222770029472,number of children in household aged 0-18
0.386182013936872,number of children in household aged 0-18
0.455665107249714,number of children in household aged 0-18
0.303359904339035,number of children in household aged 0-18
0.255582274151388,number of children in household aged 0-18
0.284105534140722,number of children in household aged 0-18
-0.132943825524444,number of children in household aged 0-18
0.365637397909894,number of children in household aged 0-18
-0.02550038647519,number of children in household aged 0-18
-0.0764777610559504,number of children in household aged 0-18
0.00419197681841356,number of children in household aged 0-18
0.0170965502586636,number of children in household aged 0-18
-0.0774103510051976,number of children in household aged 0-18
0.149928544608287,number of children in household aged 0-18
0.20408174749638,number of children in household aged 0-18
0.195838784182763,number of children in household aged 0-18
0.284618515505623,number of children in household aged 0-18
0.0593701725743976,number of children in household aged 0-18
0.174564815071298,number of children in household aged 0-18
-0.159590945787922,number of children in household aged 0-18
-0.176541147763646,number of children in household aged 0-18
0.318815787503613,number of children in household aged 0-18
0.0450466657593794,number of children in household aged 0-18
0.101759617050816,number of children in household aged 0-18
0.0479857491451527,number of children in household aged 0-18
0.0791381789490107,number of children in household aged 0-18
0.0482200794014188,number of children in household aged 0-18
0.0596308410582408,number of children in household aged 0-18
-0.132933780595162,number of children in household aged 0-18
0.241264129239702,number of children in household aged 0-18
0.1844244951655,number of children in household aged 0-18
0.166823739146384,number of children in household aged 0-18
0.110568289790058,number of children in household aged 0-18
0.128998013800488,number of children in household aged 0-18
0.196325635274792,number of children in household aged 0-18
0.0878295641668161,number of children in household aged 0-18
0.252414702272235,number of children in household aged 0-18
0.0746689199063169,number of children in household aged 0-18
0.192238727202959,number of children in household aged 0-18
0.0658675345961678,number of children in household aged 0-18
0.00700363709856413,number of children in household aged 0-18
0.125758817021281,number of children in household aged 0-18
-0.0274109891223402,number of children in household aged 0-18
0.335356972754939,number of children in household aged 0-18
0.335899290113706,number of children in household aged 0-18
0.305023032166902,number of children in household aged 0-18
0.0355272634671408,number of children in household aged 0-18
0.331201132755175,number of children in household aged 0-18
-0.0249678181147751,number of children in household aged 0-18
0.156694790297193,number of children in household aged 0-18
-0.0236584884703085,number of children in household aged 0-18
-0.231655518267197,number of children in household aged 0-18
0.0837070502885498,number of children in household aged 0-18
0.0994898516592999,number of children in household aged 0-18
0.0909658765210169,number of children in household aged 0-18
0.122962392897571,number of children in household aged 0-18
0.452299423607442,number of children in household aged 0-18
0.411626723106562,number of children in household aged 0-18
0.277420805087551,number of children in household aged 0-18
0.32369942330012,number of children in household aged 0-18
0.0707706562496043,number of children in household aged 0-18
0.125342242680026,number of children in household aged 0-18
0.0759002492346081,number of children in household aged 0-18
0.287643618987887,number of children in household aged 0-18
-0.0195265979062088,number of children in household aged 0-18
-0.0253812186930539,number of children in household aged 0-18
0.159599896169636,number of children in household aged 0-18
0.27610686415256,number of children in household aged 0-18
0.272284671539693,number of children in household aged 0-18
0.288665885187854,number of children in household aged 0-18
-0.116074550716521,number of children in household aged 0-18
0.163336554418253,number of children in household aged 0-18
0.0853387257046861,number of children in household aged 0-18
0.125951660367293,number of children in household aged 0-18
-0.20673979024332,number of children in household aged 0-18
-0.130383397081082,number of children in household aged 0-18
0.0428464196595544,number of children in household aged 0-18
-0.0677588806864466,number of children in household aged 0-18
-0.0408405145486698,number of children in household aged 0-18
0.160515995975834,number of children in household aged 0-18
0.0437986734022612,number of children in household aged 0-18
-0.0568361546204101,number of children in household aged 0-18
-0.0663574523143161,number of children in household aged 0-18
0.162316147551514,number of children in household aged 0-18
-0.233899820991053,number of children in household aged 0-18
-0.264327619260521,number of children in household aged 0-18
0.103842272696142,number of children in household aged 0-18
0.135714241271627,number of children in household aged 0-18
0.0307952117390046,number of children in household aged 0-18
-0.144907122833254,number of children in household aged 0-18
-0.171356470073031,number of children in household aged 0-18
0.0415905020945343,number of children in household aged 0-18
-0.0327395369531152,number of children in household aged 0-18
-0.0246173924184168,number of children in household aged 0-18
0.1500699660027,number of children in household aged 0-18
0.119697070471072,number of children in household aged 0-18
0.132190568328584,number of children in household aged 0-18
0.283927694889521,number of children in household aged 0-18
-0.365952128190371,number of children in household aged 0-18
-0.0539976011291148,number of children in household aged 0-18
0.333396587687228,number of children in household aged 0-18
-0.0176588039671023,number of children in household aged 0-18
-0.0649922879075332,number of children in household aged 0-18
0.150466283930653,number of children in household aged 0-18
0.233415722457067,number of children in household aged 0-18
0.180449136852998,number of children in household aged 0-18
0.183514009209615,number of children in household aged 0-18
0.355746035912388,number of children in household aged 0-18
0.127332606426838,number of children in household aged 0-18
0.233684002611932,number of children in household aged 0-18
-0.0465728768514532,number of children in household aged 0-18
-0.000861373248663914,number of children in household aged 0-18
0.0230320152976545,number of children in household aged 0-18
0.0907043451103446,number of children in household aged 0-18
0.122364603322323,number of children in household aged 0-18
0.365562813380819,number of children in household aged 0-18
0.146488097526861,number of children in household aged 0-18
0.238664623817651,number of children in household aged 0-18
0.229181575993387,number of children in household aged 0-18
-0.0333037904811495,number of children in household aged 0-18
0.0435734774832068,number of children in household aged 0-18
-0.0103020810240367,number of children in household aged 0-18
0.192161024048234,number of children in household aged 0-18
-0.0565171180716012,number of children in household aged 0-18
0.145896744175421,number of children in household aged 0-18
0.191126679159546,number of children in household aged 0-18
0.276670189137901,number of children in household aged 0-18
0.280088134778514,number of children in household aged 0-18
0.159935588005845,number of children in household aged 0-18
-0.120434128826741,number of children in household aged 0-18
0.0575369064267049,number of children in household aged 0-18
0.147217895581841,number of children in household aged 0-18
0.033375351430803,number of children in household aged 0-18
0.0547865623082325,number of children in household aged 0-18
-0.0259455765506714,number of children in household aged 0-18
-0.00196234708402583,number of children in household aged 0-18
-0.0253899508509175,number of children in household aged 0-18
-0.217727805250521,number of children in household aged 0-18
-0.0953791703616898,number of children in household aged 0-18
0.131073665277784,number of children in household aged 0-18
-0.125002834244621,number of children in household aged 0-18
-0.0379257887102977,number of children in household aged 0-18
0.152372651425474,number of children in household aged 0-18
-0.133531006093847,number of children in household aged 0-18
0.151313087342792,number of children in household aged 0-18
0.139141709443022,number of children in household aged 0-18
0.490257098250789,number of children in household aged 0-18
0.546345802613948,number of children in household aged 0-18
0.283566444275136,number of children in household aged 0-18
0.095506024325491,number of children in household aged 0-18
0.0241210563289069,number of children in household aged 0-18
0.222470134222914,number of children in household aged 0-18
-0.0202477921659512,number of children in household aged 0-18
-0.0622438266996894,number of children in household aged 0-18
-0.0610543809574786,number of children in household aged 0-18
0.243768983160971,number of children in household aged 0-18
0.0670612898144883,number of children in household aged 0-18
0.119982767694881,number of children in household aged 0-18
0.0550024554539225,number of children in household aged 0-18
-0.118136689108876,number of children in household aged 0-18
0.0104959762973471,number of children in household aged 0-18
0.206364750338578,number of children in household aged 0-18
-0.0703160233875694,number of children in household aged 0-18
0.123590034167899,number of children in household aged 0-18
0.175300146179446,number of children in household aged 0-18
-0.0578502234389868,number of children in household aged 0-18
0.230823399898282,number of children in household aged 0-18
0.343057749467531,number of children in household aged 0-18
0.160203698526562,number of children in household aged 0-18
0.057141032845141,number of children in household aged 0-18
-0.0101102765639767,number of children in household aged 0-18
0.0889936331935178,number of children in household aged 0-18
0.402033722893176,number of children in household aged 0-18
0.065926379424746,number of children in household aged 0-18
0.130346096349765,number of children in household aged 0-18
0.0968790489892607,number of children in household aged 0-18
-0.0329154636330857,number of children in household aged 0-18
-0.0164785643153032,number of children in household aged 0-18
0.296923003502543,number of children in household aged 0-18
0.10850762567499,number of children in household aged 0-18
0.152108645922177,number of children in household aged 0-18
0.17465951694951,number of children in household aged 0-18
0.0133152255388961,number of children in household aged 0-18
-0.000308785450332673,number of children in household aged 0-18
0.230429112471025,number of children in household aged 0-18
0.248288024000424,number of children in household aged 0-18
-0.15649936391656,number of children in household aged 0-18
-0.0478551803533862,number of children in household aged 0-18
0.0276940329146107,number of children in household aged 0-18
-0.0292464932780713,number of children in household aged 0-18
-0.0718979282348119,number of children in household aged 0-18
-0.10961041438277,number of children in household aged 0-18
0.141832680262188,number of children in household aged 0-18
0.213695435687602,number of children in household aged 0-18
0.106231422574025,number of children in household aged 0-18
-0.0683114641666529,number of children in household aged 0-18
-0.0182971149314019,number of children in household aged 0-18
0.099716141155789,number of children in household aged 0-18
0.00489365947048789,number of children in household aged 0-18
0.16814019273927,number of children in household aged 0-18
0.329325925346737,number of children in household aged 0-18
-0.0396060521672112,number of children in household aged 0-18
-0.0816208295875968,number of children in household aged 0-18
0.202462475108108,number of children in household aged 0-18
-0.071374674132396,number of children in household aged 0-18
0.123837051661693,number of children in household aged 0-18
0.140918394307982,number of children in household aged 0-18
0.0547866598857994,number of children in household aged 0-18
-0.00143592903473782,number of children in household aged 0-18
0.278477832182885,number of children in household aged 0-18
-0.122833690207758,number of children in household aged 0-18
0.195309508200782,number of children in household aged 0-18
-0.0981294445190447,number of children in household aged 0-18
-0.0540490319621469,number of children in household aged 0-18
0.2880300358005,number of children in household aged 0-18
0.319397833856154,number of children in household aged 0-18
0.252171262486701,number of children in household aged 0-18
0.075892408201701,number of children in household aged 0-18
0.200411438680938,number of children in household aged 0-18
0.300933722596476,number of children in household aged 0-18
0.0404494075577742,number of children in household aged 0-18
-0.0519879015246611,number of children in household aged 0-18
0.0835486525392125,number of children in household aged 0-18
-0.0895201635385457,number of children in household aged 0-18
-0.080296857557004,number of children in household aged 0-18
-0.0742343299386304,number of children in household aged 0-18
0.103863507892517,number of children in household aged 0-18
-0.0291867652115739,number of children in household aged 0-18
0.253845833523729,number of children in household aged 0-18
0.334510261806068,number of children in household aged 0-18
-0.0298527645804458,number of children in household aged 0-18
0.320978176701892,number of children in household aged 0-18
0.0214558179572336,number of children in household aged 0-18
-0.0710096342741865,number of children in household aged 0-18
0.220553183227802,number of children in household aged 0-18
-0.0459908981916557,number of children in household aged 0-18
0.132571572238504,number of children in household aged 0-18
0.0834841912311611,number of children in household aged 0-18
0.106834597576798,number of children in household aged 0-18
0.0783589715234324,number of children in household aged 0-18
-0.0732128281459205,number of children in household aged 0-18
0.190800999567555,number of children in household aged 0-18
0.350173576676232,number of children in household aged 0-18
0.358150162784143,number of children in household aged 0-18
0.0693524847796629,number of children in household aged 0-18
0.105154744281427,number of children in household aged 0-18
0.103065563949613,number of children in household aged 0-18
-0.161338280505579,number of children in household aged 0-18
0.00907759303551462,number of children in household aged 0-18
-0.00197776622607651,number of children in household aged 0-18
0.00527296354877542,number of children in household aged 0-18
0.240234004253699,number of children in household aged 0-18
0.222094060464534,number of children in household aged 0-18
0.611738389210982,number of children in household aged 0-18
0.657950174710354,number of children in household aged 0-18
-0.290654242671919,number of children in household aged 0-18
-0.183830241251205,number of children in household aged 0-18
-0.276257355212927,number of children in household aged 0-18
0.231908856004589,number of children in household aged 0-18
0.154733639478391,number of children in household aged 0-18
0.250481775306725,number of children in household aged 0-18
0.194100643194051,number of children in household aged 0-18
-0.0299419056291956,number of children in household aged 0-18
-0.00856677147848304,number of children in household aged 0-18
0.411662668204739,number of children in household aged 0-18
0.0713759147287623,number of children in household aged 0-18
0.366518424842855,number of children in household aged 0-18
0.126310568451481,number of children in household aged 0-18
0.213001292805342,number of children in household aged 0-18
0.0797700699979444,number of children in household aged 0-18
-0.145166579775184,number of children in household aged 0-18
0.36905942644405,number of children in household aged 0-18
0.316212601736044,number of children in household aged 0-18
0.243908278889966,number of children in household aged 0-18
0.10353718830209,number of children in household aged 0-18
0.0629861249532388,number of children in household aged 0-18
0.095915407771823,number of children in household aged 0-18
0.221647595848837,number of children in household aged 0-18
0.244824615951623,number of children in household aged 0-18
0.266965813265965,number of children in household aged 0-18
0.221441791244197,number of children in household aged 0-18
0.242200477242368,number of children in household aged 0-18
0.0201285962011341,number of children in household aged 0-18
0.193835623182962,number of children in household aged 0-18
0.116934446057054,number of children in household aged 0-18
0.0687441063598407,number of children in household aged 0-18
0.100559967280487,number of children in household aged 0-18
0.229398238944146,number of children in household aged 0-18
0.239330409900044,number of children in household aged 0-18
0.165408117830721,number of children in household aged 0-18
0.192810653986156,number of children in household aged 0-18
0.0553637695403148,number of children in household aged 0-18
0.198670233862452,number of children in household aged 0-18
0.162377227601926,number of children in household aged 0-18
0.121890372568325,number of children in household aged 0-18
0.115036297842959,number of children in household aged 0-18
0.0714599596567416,number of children in household aged 0-18
0.148397214302648,number of children in household aged 0-18
0.286233420187655,number of children in household aged 0-18
0.299899453779248,number of children in household aged 0-18
-0.164336442074492,number of children in household aged 0-18
-0.0649372862231888,number of children in household aged 0-18
-0.0566708401100285,number of children in household aged 0-18
-0.130904206772279,number of children in household aged 0-18
0.000921852228149308,number of children in household aged 0-18
0.204891148170251,number of children in household aged 0-18
0.0410482876520557,number of children in household aged 0-18
0.0846695263142636,number of children in household aged 0-18
0.0843510684772495,number of children in household aged 0-18
0.106503542761714,number of children in household aged 0-18
0.270291891779311,number of children in household aged 0-18
-0.106755669006207,number of children in household aged 0-18
0.16378363436408,number of children in household aged 0-18
0.0939626292247092,number of children in household aged 0-18
0.00553669621173354,number of children in household aged 0-18
-0.23495283157529,number of children in household aged 0-18
-0.0273206632690625,number of children in household aged 0-18
0.241384775097257,number of children in household aged 0-18
0.113468866365172,number of children in household aged 0-18
0.0797882603084459,number of children in household aged 0-18
-0.113449349228181,number of children in household aged 0-18
0.0756504146674901,number of children in household aged 0-18
0.0927409218715867,number of children in household aged 0-18
0.207376992266748,number of children in household aged 0-18
0.152680243567587,number of children in household aged 0-18
0.212819779562434,number of children in household aged 0-18
0.255914797190914,number of children in household aged 0-18
0.34329037190688,number of children in household aged 0-18
0.268366411707346,number of children in household aged 0-18
0.337000987618654,number of children in household aged 0-18
-0.255823340957482,number of children in household aged 0-18
0.224504950904436,number of children in household aged 0-18
0.191280071169368,number of children in household aged 0-18
0.41138332951042,number of children in household aged 0-18
-0.0564717989775889,number of children in household aged 0-18
0.206515729895989,number of children in household aged 0-18
0.0120267431408476,number of children in household aged 0-18
0.0801571564330513,number of children in household aged 0-18
0.231436630382887,number of children in household aged 0-18
0.329271755446103,number of children in household aged 0-18
0.121560791424944,number of children in household aged 0-18
-0.119565005587811,number of children in household aged 0-18
-0.0797743724004509,number of children in household aged 0-18
0.145658910088048,number of children in household aged 0-18
-0.0329676471832396,number of children in household aged 0-18
0.011575543408661,number of children in household aged 0-18
0.143481161361288,number of children in household aged 0-18
0.00841149733092705,number of children in household aged 0-18
-0.0195692987026135,number of children in household aged 0-18
0.0693469600200345,number of children in household aged 0-18
0.0372634713226233,number of children in household aged 0-18
-0.0227573431439735,number of children in household aged 0-18
-0.0198923361659172,number of children in household aged 0-18
-0.112027901470486,number of children in household aged 0-18
-0.0925784808673546,number of children in household aged 0-18
0.147862033637602,number of children in household aged 0-18
0.16429982655441,number of children in household aged 0-18
-0.0708078343550189,number of children in household aged 0-18
0.119581623627699,number of children in household aged 0-18
0.0252661404095002,number of children in household aged 0-18
0.200810854089572,number of children in household aged 0-18
-0.00402777630492194,number of children in household aged 0-18
0.170173099756688,number of children in household aged 0-18
0.0138097114391051,number of children in household aged 0-18
0.141271785883427,number of children in household aged 0-18
0.164946138389655,number of children in household aged 0-18
0.0295016178984708,number of children in household aged 0-18
0.07950986362556,number of children in household aged 0-18
0.28955986685048,number of children in household aged 0-18
0.141791808500714,number of children in household aged 0-18
-0.0428728615729812,number of children in household aged 0-18
-0.00316795395207459,number of children in household aged 0-18
0.00211749112485882,number of children in household aged 0-18
0.216053948863885,number of children in household aged 0-18
0.156220022601883,number of children in household aged 0-18
0.173269085598508,number of children in household aged 0-18
0.140476099667342,number of children in household aged 0-18
0.07991719068754,number of children in household aged 0-18
0.209750766375868,number of children in household aged 0-18
0.0863438792003967,number of children in household aged 0-18
0.168347256585524,number of children in household aged 0-18
0.104907362657765,number of children in household aged 0-18
0.0421488864620926,number of children in household aged 0-18
0.1997268337045,number of children in household aged 0-18
0.115006178444778,number of children in household aged 0-18
0.107318817877137,number of children in household aged 0-18
-0.0135834993802677,number of children in household aged 0-18
0.0563215595612027,number of children in household aged 0-18
-0.136954329343862,number of children in household aged 0-18
0.169675308129664,number of children in household aged 0-18
0.0676591082181492,number of children in household aged 0-18
0.0645037948090399,number of children in household aged 0-18
0.0781220504728866,number of children in household aged 0-18
0.15768250307374,number of children in household aged 0-18
0.0421231221929687,number of children in household aged 0-18
-0.0515901145817347,number of children in household aged 0-18
0.238125696830882,number of children in household aged 0-18
0.0693686671014076,number of children in household aged 0-18
0.132416575221433,number of children in household aged 0-18
0.0322136876974588,number of children in household aged 0-18
-0.113976169226719,number of children in household aged 0-18
0.134048581169658,number of children in household aged 0-18
0.243543081752854,number of children in household aged 0-18
0.0210229848431346,number of children in household aged 0-18
0.10461843626248,number of children in household aged 0-18
0.283663660053943,number of children in household aged 0-18
0.148325093004794,number of children in household aged 0-18
-0.0169825447290609,number of children in household aged 0-18
0.179771037813328,number of children in household aged 0-18
0.350100969553198,number of children in household aged 0-18
0.235797148631099,number of children in household aged 0-18
-0.0377473342047202,number of children in household aged 0-18
0.363123292497996,number of children in household aged 0-18
0.155186367824858,number of children in household aged 0-18
-0.14506293019897,number of children in household aged 0-18
0.379047946082211,number of children in household aged 0-18
0.157420980503336,number of children in household aged 0-18
0.059175945326311,number of children in household aged 0-18
0.0103245318716327,number of children in household aged 0-18
0.228966987443723,number of children in household aged 0-18
0.0445860616080107,number of children in household aged 0-18
0.0964809597046494,number of children in household aged 0-18
-0.0116620876528767,number of children in household aged 0-18
0.189740182995215,number of children in household aged 0-18
0.126626374507837,number of children in household aged 0-18
0.145588378447109,number of children in household aged 0-18
0.231257316365468,number of children in household aged 0-18
0.0349407046720212,number of children in household aged 0-18
-0.133434825318221,number of children in household aged 0-18
-0.00673138678919267,number of children in household aged 0-18
0.184751502564748,number of children in household aged 0-18
-0.0894455773112204,number of children in household aged 0-18
-0.236548112000662,number of children in household aged 0-18
-0.0753835581257566,number of children in household aged 0-18
0.252146119121226,number of children in household aged 0-18
0.375771811627278,number of children in household aged 0-18
0.508395623399972,number of children in household aged 0-18
-0.0222598101658998,number of children in household aged 0-18
0.125528917240886,number of children in household aged 0-18
0.122722269076891,number of children in household aged 0-18
0.0497239793992177,number of children in household aged 0-18
0.251399644014753,number of children in household aged 0-18
0.0847573368016748,number of children in household aged 0-18
-0.160971224167045,number of children in household aged 0-18
0.0422067819704816,number of children in household aged 0-18
0.534966919414584,number of children in household aged 0-18
0.191437092300785,number of children in household aged 0-18
0.0150909631688799,number of children in household aged 0-18
0.380013521045475,number of children in household aged 0-18
0.207448777999443,number of children in household aged 0-18
0.161498199587332,number of children in household aged 0-18
0.222214561709177,number of children in household aged 0-18
0.0461143504272709,number of children in household aged 0-18
-0.057761455752378,number of children in household aged 0-18
0.207165005953887,number of children in household aged 0-18
0.140053494543688,number of children in household aged 0-18
-0.0726056136173712,number of children in household aged 0-18
0.0249399778015222,number of children in household aged 0-18
-0.0386945688956817,number of children in household aged 0-18
-0.0130429647160562,number of children in household aged 0-18
0.0943875223040108,number of children in household aged 0-18
0.102573681812301,number of children in household aged 0-18
0.132124133704504,number of children in household aged 0-18
0.281789434911797,number of children in household aged 0-18
0.0667003948995976,number of children in household aged 0-18
-0.0229013218477992,number of children in household aged 0-18
0.0507766783493354,number of children in household aged 0-18
0.207184644796729,number of children in household aged 0-18
-0.0726460867067183,number of children in household aged 0-18
-0.072514702570754,number of children in household aged 0-18
0.173491235635944,number of children in household aged 0-18
-0.119326678811714,number of children in household aged 0-18
-0.0763981739971443,number of children in household aged 0-18
-0.0793551372065053,number of children in household aged 0-18
0.0135702511555005,number of children in household aged 0-18
0.560237302873425,number of children in household aged 0-18
0.13241327232971,number of children in household aged 0-18
0.132595991534486,number of children in household aged 0-18
0.0927137664299018,number of children in household aged 0-18
0.251875433294519,number of children in household aged 0-18
0.0613437221628908,number of children in household aged 0-18
0.20233173912518,number of children in household aged 0-18
0.195889085771876,number of children in household aged 0-18
0.382354894326148,number of children in household aged 0-18
0.0814405347291602,number of children in household aged 0-18
0.0260688837535063,number of children in household aged 0-18
0.242915160176921,number of children in household aged 0-18
0.30966888280312,number of children in household aged 0-18
-0.0340021246834417,number of children in household aged 0-18
0.17542438727566,number of children in household aged 0-18
0.238513824848833,number of children in household aged 0-18
0.237401738958892,number of children in household aged 0-18
-0.131101000133458,number of children in household aged 0-18
0.137068863568812,number of children in household aged 0-18
0.28175792481978,number of children in household aged 0-18
0.298406484773472,number of children in household aged 0-18
0.168934128176054,number of children in household aged 0-18
0.148130295777834,number of children in household aged 0-18
0.123318409875373,number of children in household aged 0-18
0.0748821672519615,number of children in household aged 0-18
0.129156956811625,number of children in household aged 0-18
0.155027700683972,number of children in household aged 0-18
0.046560110116679,number of children in household aged 0-18
-0.0305629916178602,number of children in household aged 0-18
-0.0925837536303868,number of children in household aged 0-18
0.26816742070793,number of children in household aged 0-18
0.318633099747493,number of children in household aged 0-18
0.258771293576552,number of children in household aged 0-18
0.170945647588719,number of children in household aged 0-18
0.229542239291319,number of children in household aged 0-18
0.249174105461847,number of children in household aged 0-18
0.167188937755535,number of children in household aged 0-18
0.278772835247846,number of children in household aged 0-18
-0.0716748449931054,number of children in household aged 0-18
0.235429371526879,number of children in household aged 0-18
-0.166153325904451,number of children in household aged 0-18
-0.00531097977963028,number of children in household aged 0-18
0.192555932977235,number of children in household aged 0-18
0.136341244166364,number of children in household aged 0-18
0.0223207430217387,number of children in household aged 0-18
-0.017487242559873,number of children in household aged 0-18
0.118753201312872,number of children in household aged 0-18
0.175391588032783,number of children in household aged 0-18
0.0783649247750331,number of children in household aged 0-18
0.026966586030382,number of children in household aged 0-18
-0.168669545360956,number of children in household aged 0-18
0.0880997501269161,number of children in household aged 0-18
0.139384653382311,number of children in household aged 0-18
0.24502097292864,number of children in household aged 0-18
0.518957594502849,number of children in household aged 0-18
0.251829017581013,number of children in household aged 0-18
0.0671758369116772,number of children in household aged 0-18
-0.0177092300195249,number of children in household aged 0-18
0.0135867493211993,number of children in household aged 0-18
0.0434404043063194,number of children in household aged 0-18
0.180537900431724,number of children in household aged 0-18
0.0274168407429914,number of children in household aged 0-18
-0.166328621462263,number of children in household aged 0-18
0.27839949482285,number of children in household aged 0-18
0.122850669649659,number of children in household aged 0-18
0.128496639454307,number of children in household aged 0-18
0.209963084933543,number of children in household aged 0-18
0.168213940759457,number of children in household aged 0-18
0.0409750082990292,number of children in household aged 0-18
0.0678093643024215,number of children in household aged 0-18
0.0240740522216237,number of children in household aged 0-18
-0.00151852653603735,number of children in household aged 0-18
0.181892883285134,number of children in household aged 0-18
-0.0196333042744653,number of children in household aged 0-18
0.0121097229647518,number of children in household aged 0-18
0.0953812927450183,number of children in household aged 0-18
0.089856721663697,number of children in household aged 0-18
0.106286651990419,number of children in household aged 0-18
0.0444162254642575,number of children in household aged 0-18
0.0232007321707539,number of children in household aged 0-18
0.0834888772691067,number of children in household aged 0-18
0.0599223738403761,number of children in household aged 0-18
0.0141588772556846,number of children in household aged 0-18
0.166032919554812,number of children in household aged 0-18
0.174037018530655,number of children in household aged 0-18
0.0889973044903334,number of children in household aged 0-18
0.0980368868545312,number of children in household aged 0-18
-0.0114684110047324,number of children in household aged 0-18
0.0124203115801178,number of children in household aged 0-18
0.079519149928457,number of children in household aged 0-18
0.340226541000303,number of children in household aged 0-18
0.158591065428196,number of children in household aged 0-18
0.1510331763934,number of children in household aged 0-18
0.0567553320935202,number of children in household aged 0-18
0.0586404121240827,number of children in household aged 0-18
0.18286502129914,number of children in household aged 0-18
0.334776996130232,number of children in household aged 0-18
0.297016759371966,number of children in household aged 0-18
0.0570843660796586,number of children in household aged 0-18
0.272185182403114,number of children in household aged 0-18
0.0548855489495345,number of children in household aged 0-18
0.0465822821077369,number of children in household aged 0-18
0.328388350510021,number of children in household aged 0-18
0.0922016824282214,number of children in household aged 0-18
